จังหวัด,เขตเลือกตั้ง,no,ocrName,newname,พรรคการเมือง,score
พระนครศรีอยุธยา,4,22,นางลาลิตำ เสนขาว,นางลาลิต้า เส้นขาว,ประชาธรรมไทย,141
พระนครศรีอยุธยา,4,24,นายอิณฑรัฏก์ ถวายทรัพย์,นายอิณฑรัฏก์ ถวายทรัพย์,ประชาไทย,127
พระนครศรีอยุธยา,4,16,นายสุขิน จูงใจ,นายสุชิน จูงใจ,เพื่อชาติ,120
พระนครศรีอยุธยา,4,26,นางสาวลัชรา ลักษณาวงศ์,นางสาวภัชรา ลักษณาวงศ์,ไทรักธรรม,83
พระนครศรีอยุธยา,4,25,นางสาวฐิภาพรรณ ทองคำ,นางสาวฐิภาพรรณ ทองคำ,ภาคีเครือข่ายไทย,57
พระนครศรีอยุธยา,4,23,นายสมชาย การพงศรี,นายสมชาย การพงศรี,เพื่อนไทย,0
พะเยา,1,15,นายธรรมนัส พรหมเผ่า,นายธรรมนัส พรหมเผ่า,พลังประชารัฐ,52417
พะเยา,1,7,นางสาวอรุณี ชำนาญยา,นางสาวอรุณี ชำนาญยา,เพื่อไทย,21971
พะเยา,1,2,นายภูวกร ศรีเนียน,นายภูวกร ศรีเนียน,อนาคตใหม่,16326
พะเยา,1,9,นายอนุพงษ์ มาดำ,นายอนุพงษ์ มาคำ,ประชาธิปัตย์,2462
พะเยา,1,11,นายดลธรรม ธรรมเดช,นายดลธรรม ธรรมเดช,เสรีรวมไทย,1220
พะเยา,1,24,นายจำรอง พึ่งสุข,นายจำรอง พึ่งสุข,เศรษฐกิจใหม่,798
พะเยา,1,14,นางสาวธนพร เจนใจ,นางสาวธนพร เจนใจ,เพื่อแผ่นดิน,414
พะเยา,1,3,นายทักษิณ กีรติสักดิ๋วรกล,นายทักษิณ กีรติศักดิ์วรกุล,เพื่อชาติ,304
พะเยา,1,23,นางสาวชญาพิชญ์ พวงมาลัย,นางสาวชญาพิชญ์ พวงมาลัย,ภูมิใจไทย,260
พะเยา,1,6,นายชนแดน กุลปัญญา,นายชนแดน กุลปัญญา,พลังท้องถิ่นไท,253
พะเยา,1,10,นายฉัตรชัย ใจเยึน,นายฉัตรชัย ใจเย็น,รวมใจไทย,242
พะเยา,1,8,นายไพรัตน์ เสมอเซือ,นายไพรัตน์ เสมอเชื้อ,พลังปวงชนไทย,221
พะเยา,1,1,ร.ท.อำนวย วรรณมณี,ร.ท.อำนวย วรรณมณี,ประชาภิวัฒน์,208
พะเยา,1,5,นางทัศนีย์ สมธิ,นางทัศนีย์ สมธิ,แผ่นดินธรรม,199
พะเยา,1,20,นายวิศิษฎ์ สุปรียาพร,นายวิศิษฎ์ สุปรียาพร,ครูไทยเพื่อประชาชน,181
พะเยา,1,19,นายศฤงคาร ข่ายสุวรรณี,นายศฤงคาร ข่ายสุวรรณ์,ไทยศรีวิไลย์,167
พะเยา,1,16,นายธวัชชัย รัตนพัทธยากร,นายธวัชชัย รัตนพัทธยากร,ภราดรภาพ,157
พะเยา,1,25,นางสาวศิริเวศน์ มหาวรรณศรี,นางสาวศิริเวศน์ มหาวรรณศรี,ชาติพันธุ์ไทย,156
พะเยา,1,4,นายชวน้นทร์ เสธา,นายชวนันทร์ เสธา,รักษ์ผืนป่าประเทศไทย,154
พะเยา,1,22,นายเชษฐวรศิลป้ ใฝ่ใจ,นายเชษฐวรศิลป์ ใฝ่ใจ,พลังไทยรักไทย,142
พะเยา,1,27,นายภวนัย เครือน่าน,นายภูวนัย เครือน่าน,ประชาธรรมไทย,135
พะเยา,1,13,นางสาวธนิตา ซัยวร,นางสาวธนิตา ชัยวร,ประชานิยม,134
พะเยา,1,21,ด.ต.เจริญ เทพมา,ด.ต.เจริญ เทพมา,ประชาชนปฏิรูป,117
พะเยา,1,12,นายธนาพัฒน์ เผ่าแกว,นายธนาพัฒน์ เผ่าแก้ว,รวมพลังประชาชาติไทย,115
พะเยา,1,17,นายปรัชญา สะท้านพายัพ,นายปรัชญา สะท้านพายัพ,พลังชาติไทย,112
พะเยา,1,18,นางสาวนงนภัส ปัญญาวงศ์,นางสาวนงนภัส ปัญญาวงศ์,ประชากรไทย,28
